@relation FAQ
@attribute id string
@attribute text string
@attribute domain numeric
@data
"ENG_CAREER_142"," TR SRMT  BNK PRST BK KN OPTT MK IKN ITSL KNTN STTS KMPT I XS KRSP KRS AM STTS BT AM TLM TNK MSTR IKN HLP JB MRKT LK JB SFTW  ",2
"ENG_CAREER_143"," TR SRMT  AM TLM MB FNNS NT I KMPL MSK STTS MNKS I TNT APL NWTS EFRH TLMR JBS SLS EKSK AM FLT STTS I KFT SKTR I IS T TFKL TM I AM FR0R STTS I STBL JB I JN T FTR PRSP FLT STTS INT PLS INFR I TST KRKT FTR ",2
"ENG_CAREER_144"," TR SRMT  AM PST KRTT TPLM HLTR MNJM SPXL FNNS MRKT INST RPT MNK TP  BSKL I AM KRNT PRSN KMPN SKRT INTR KRS I PRST BM MRKT PRR PKTM PRKR HLT PK TP KMPT APLK SRTF FNNX AKKN S KP BRNB US I AM LKNK FNNS ENTR LFL I AM FRXR KNTL ATFS I AM TRKX TL MRKT FRXR ENKR XLT I PRS KRSS RLTT FNNS SKR TSNT JB ",2
"ENG_CAREER_145"," I AM INT FNNX INST  PRSN MTL MNJM KLFK M EKNM I STTT M0S UPT 0 STNT M ANL SLR RNJ RS LKS  AM KMPT FR   I TFTN  RS LRNN KMPT SKLS I AM KMFR MS OFS APLK FSL BSK I AM KNSN ORKL SKL I TNT OFS RSN XLNJ JB TTL RTN KFT ORKN HNS INXT XNJS WLKM I KNTN SLR PRMX I SNSR INFT PS TM TNK AR  XNJ KRR BT AJ  I FML I AM KNSS FNNX SKRT I KTNS FLWN  IF I SRTF KRS ORKL MKST ETK  I TSNT JB IT FLT US ERPN KNTR IS WR0 ATMP AJ   M KMPT PTKL TTBS KRFK PRSN FNNS INFS I STRT ON HS ITSL TTL BST KMPT RLTS FLT INTR KN SKST WRKS ONS I STLT WRK I LF JB KNSN ON WRK PLS ATFS SRFS I STRT I ABL ERN  HRT EKFL SLR  IF I SKR MRKS KMT I ATMS TP UNFR US MBH0 MB TP US UNFR AJ XLNJ RMNR JB ",2
"ENG_CAREER_146"," I KMPL M MXNK ENK XMKL PLNT HTT BSNS HS AMNT ENK I WRKK HLF YR I SWX KMRX SKTR PRFT BNKS WT I I PRST ",2
"ENG_CAREER_147"," I AM  STT M I AM WK STTS FRST I M0S PRNT T I HNTL SBJK PRPR RSLT I FLT MSRB MRKS I WNT TSKR M KNTX BT I PXT S STT I TL S I OBTN  S BRTS BRT KLS I BST I JNT KXNK KLSS UNLK YR SMNT I PRPR PT ENK ATMS M HRT I TR I AM ABL I MRKS I FSKS TST RSNT I TRT BST RT 0R LTS  TMS SLF TSTS XRT NTS EFR0 BT TTNT KT PLS TL I STT STRT I OBTN MRKS OBTN LST RPTX STTN SLKT PT RNK BRTS PLS HLP M ",2
"ENG_CAREER_148"," I MBSS  I S PKT KMPT APLK BSTN MMBS I EKSP  RS SFTW ENJN  BT I XFT FLT I ATFR WRLT H I 0T I KRTF TRKT AKKN EKS OR BRNT MNJR  KN KNSL ATFR FRMS FRXR KRTF SNT LST ATFR FRMS BNKL ",2
"ENG_CAREER_149"," I AM SNS STTN I KRTX SNS STRM I AM TNK  LFL TKK KRS N AM TTL KNFS I T S PLS ATFS KRR ",2
"ENG_CAREER_150"," I JNSN KMPL MK KRS UNFS PRSN I AM WTNK SRTF M PRSN MK TSTN PLS TL I JB ATS PPR H I APRX KMPN KN KT JB I AM STTS INT ONL IF OPXN FT MTX KNTL TL OPXN STS UNFR OFR KRSS ",2
"ENG_CAREER_151"," I KMPL 0 KLRT ITJ EKSM  RNK AL INT BSS HLP SLKT BRNX ENJN SKP PRSP FTR I AM TTL KNFS ",2
"ENG_CAREER_152"," I 0 PS KLS I TNT KRR AHT KS MNMM  PLS HLP OT Y HP ",2
"ENG_CAREER_153"," WT I BKMK ",2
"ENG_CAREER_154"," I AM XRTR AKKN J   EKSP I AM KNTM XFT RT RL KSXN HT OPXN AFLB M BHT PRFS KLFK I AKKR KH TM MN RTRN INFL TKN I PRS KRS STBS KRNT JB ",2
"ENG_CAREER_155"," I AM FRMS SNSS KRKT ST TF PNJB UNFR 0 KRS UNFR HL RTT TRNK FNL I PRPR MB EKSM I MNJT SKR STS  TP B KLS INST SMLT I JB OFR RPTT FST KRWN FRMS KMPN KMPS PLSM OWNK FNNX KNST I OPTT JB F MTKL RPRS SLS TFXN T PRFR I MNJT  ELFX  MN0S JNNK KMPN NKST ELFX FR0  MN0S 0N I AR SLS MNJR HWFR I MNJR HKTK LL PT SM OPXN I MNT AR KNK KLJ MB A RTT INST KNTS I AM FNNX PRPR NPRP APR FRST SRFS EKSM SMTM FL FT MTRL MN MNTT FL SPNT LF NR NTRT KNTN JB I AM STSF IT UNTR OPXN KNFS SRMT MNT I ST PLN KRR KTNS ALS KRR KNSL PRKT XNTK ",2
"ENG_CAREER_156"," I AM TPLM HLTR  RS EKSP SFTW INTS LTNK KMPN BT KRNT INTS SNR ST KRR KR0 P0 I RLST MB TFNT AT RL FL KNT I AM KRNT EKSK S HLP SKST SKLS TPKL AL PPL TM MB KRS ",2
"ENG_CAREER_157"," M TTR S0 KS BRT EN SKRN AKRK  MRKS X HMNT STRM S0 M0MT SBJK KSXN IS ARTS STTN INHR TFKL TSTF KMPR SNS STTN TT KMT APR IM ENTR TSTS NXNL L SKL ENTR TST SFL SRFS EKSM ETK I ELJB EKSM STTY ARTS STTY SNS INKL KLTS ANLT ABLT LJKL APTT ETK SBKN HLP PRPR EKSM  ",2
"ENG_CAREER_158"," I KRS INFT HPNT AT I FNT INST TX F FLX TS TX TKS MSKN LTL BT AKXN AM PR STTS I UNTR RTN BKKN TL JN INST N TLH ",2
"ENG_CAREER_159"," I KMPL KRTX MXNK FLT  0N JB MXNK FLT 0N JNT IT FLT FRS KRSS K K UNKS ATMN NTWR NTWR FNTM TML TTML JFSK NFL NTWT ATMN ETK BT  TS I AM TRYN JB JB RTRN MX FLT KNTN TRYN JB IT BS ",2
"ENG_CAREER_160"," AS JBS FKNS SSNR 0RFR LNST FNNS I FR I KMPL MS FNNS MMB UNFR KMPL IKW ",2
"ENG_CAREER_161"," I AM RT BSK KMPT SNS I TNT 0S KNTL TL PST KRTT KRSS AFLB RKRN FLT MRFR I 0NKN TNK MB INTR TSJN KRTX I AM KNFS T KNTL HLP ",2
"ENG_CAREER_162"," I B PRTK JB KMPN ANT SFTW PRJK FSL BSK 0S PRNT TMNT BT KRR HTL LN HTLN MNFK XPS ETK S PLS HLP STXN LKNK KRR 0R SKSX ",2
"ENG_CAREER_163"," AM TR0 WTNK RT BKM RSLT I TXNK KRR PLS KT M I LKTR KLJ TNK MB I MKM M LKTR E0R TNK MB OR MKM PRFR PLS KT PLS RT SN MB ENTR TTS JTNK KLST ",2
"ENG_CAREER_164"," I PST KLS S M PRFR SNS STSF M PRNS ATFS KMRS STRM I WLT KRR OPXN INT US ",2
"ENG_CAREER_165"," I AM  PST KRTT TPLM ATFR PBLK RLXN IMK N TLH I  ATFR TSTT SWX I EMPL INTS LTNK XMBR KMRS PST I AM RSPN INTS BSNS TFLP TFLP KNTR MNS EKSK EFNT SMNR KNFR PRS MTNK ETK INTR KNTR MNST EKST AFRS FRN EMBS LTNK INTN FRN BSNS HSS SS PRS AMNK O0RS HT KRR P0 KR0 KN I UN ORKN INT INTR AJNS ANT KPST PLS HLP ATFS ",2
"ENG_CAREER_166"," I AM ARXT AFTR KMPL KRS I  RS I MSNK PPL JB STSF EMPL FLT HP SLR SKL S I MLTM KRS YR N AM SRXN JB HR I AM STRK JB FRXR AKN I AM TBTS TSXN PRM LF TT MSTK STST ARXT PLS OPNN ",2
"ENG_CAREER_167"," I AM ANKR I LF FLST ST HSTL ANNT IM TNK 0 SK STRT YT I MRXN NF BT IM STTS I ATFN JB KNT JBBT JB PRFT SM INKM I SPNT HLF LF ERNN MN HLF SPNT MN IF HLP I KRTF U ",2
"ENG_CAREER_168"," I KMPL KRTX KMRS MMB UNFR WX PRS KRR ATFR I AM FRST KLKR AM TSKN LKS PLS KT ABT XLT I TNK KRS FR0R I TPLM KRS ATFR HLPF KRR OPRT OPRT  KMPT SPXL SBJK SKRT MRKS KMPT ",2
"ENG_CAREER_169"," I PST  I KRS ATFR I AM ABL INST INFR KRS HLP FTR JTNK JBS PLS HLP FTR SR I TSTT KRS S0 TLH PLTX WMN TPLM KRS  RS I ABL JB TNK 0S ",2
"ENG_CAREER_170"," I FNXT B E YRFR PST  IM JBLS I SKST MT ENTR KMPN APRN MT TL ITS FTR KR0 I LTL IT TLKM SFTW PLS SRT EMPL ",2
"ENG_CAREER_171"," I AM  RS OLT I SK KMRS T FML I TTNT STT I AM PLNN BK IKN I SFTW TPLM APTX I AM SFTW PRKR M SKLS INKL ML WP FB SKL SRFR ORKL MR 0 UNTR I AM FLNK TPRS HLP M ",2
"ENG_CAREER_172"," I AM KRNT STTY BK HRM I MB KRR OPXN INST TNK MK HP RSF UR RPL XRTL ",2
"ENG_CAREER_173"," TR SRMT  BSK M0S MMB UNFR OKT I BSK KMPT KRS KPL JB N I AM TNK STTS TM I AM ENKJ TNK JB I AM FNNX STRN I AM 0NKN TNK MSK M0S  PKTB OPRX  SBJK M0S MSK LFL I KRSP I MMB UNFR OR ELS WTJ I AM LKNK UNFR SPXL I INST RSRX TFLP HT PKTB PRXN WR0 I AM APLN KL SNTR PLS RPL PRFT KTNS KNSL LN ",2
"ENG_CAREER_174"," TR SRMT  BMX PN UNFR  KLS KLTN JB XT MTL INTS KLT ASRN ENK TL  0RFT I TST XFT KMPT FLT KKJF PRKR TL N MRX  SLTN JF IT INTS I FNXT JF PRKR S XNJN MRKT TRNT I TST APR KT MB BSKL STRT PRPR KT TTNT BSKL KL I FLT FRM 0S TL FB  AM SRXN JB I JB KRR ANT FNNX KNTX TSNT INFS MX I AM   ISP KSTM SPRT EKSK MT EKSP BT TSNT FRM KRR M I SKSS KRR I I AM  AJ RS PST KRTX PLS KT MWTN RPL ",2
"ENG_CAREER_175"," TR SRMT  PK HM OPRT IT AM SRXN HM JBS TT ENTR RLBL SRS OFRS JBS SM ATFR INTR OFR JBS RKR HF TPST I TBTF ",2
"ENG_CAREER_176"," I KT M BKM PRSN PRBL KRNT AM RSTR ASST MNJR I JB FNNX PRBL BT I AM SNT FNNX KNTX I XNJ LN WRK  MNT T JN TPLM KRS HRTW NTWR  T KNTN BKM SNS AJ  PLS ATFS STBL M I STL LF ATLS  JB HNT ",2
"ENG_CAREER_178"," TR SRMT  INTR YRSL FF YRS ANSW I STSF MNJR TKNK INTR S PLS RSPN KR ",2
"ENG_CAREER_179"," I AM FRX XMKL ENK STRK JB PLNT KLST TSKR M KN KT ENK TM MB IN FLT I INST 0T ALS KT RKRT JB SRX I ST SRXN JB ",2
"ENG_CAREER_180"," I AM MTMS INFR TXNL SKR UNFR  I FTR TKR MT TKR XNJT ITS NM MSKT UKK KLT KT KRR PRSP TKR ",2
"ENG_CAREER_181"," I AM B MXNK MB INTS ENJN KRNT SFTW FRM INT  K 0R KRSP KRS KN PLS SKST I 0S ",2
"ENG_CAREER_182"," I BSK MKRB MJR TPLM MTKL LBRT TXNL T MN MTRS I OPSX SPNT MSK TKR I TNT JB BSK TKR PST KRTT TPLM KRS S FML KRSN I FL LF TRBL PLS HLP SLF STT MSK MKRB SRX JBS KLFK ITSL ",2
"ENG_CAREER_183"," T FRST SRKM I KLTN PRFR STTS AFTR  ATMS BSKB TM I ATMS BXLR OF EKMR IT KHRK A0RS IT KNPR ENTR I MXNT IT SKTR FNL I SKRT  BSK SKRT  HP EMPL IT SKTR T SLMP I FLT JT S I OPT KRR B BTPR RKRT ATMS MSKB WT I ATMS BLJK TPTS STTS F  MRKS BSK PLS HLP SR I AM WRT KRR I OPT T0 ",2
"ENG_CAREER_184"," IM PRSN MNK XPNK K KRS FRN TRTM BNFX I TPLM RTPB RLXN HLPF ALS SKST INST I PRS MNXN KRSS ",2
"ENG_CAREER_185"," H KRS ATFN KRR ",2
"ENG_CAREER_186"," M UNFR OFRS BXLR ARTS B BXLR SNS BS TKR PSXL WT TFRN TKRS IS TKR O0R ",2
"ENG_CAREER_187"," WT S INFR SSTM KRRS ",2
"ENG_CAREER_188"," H IS KRRS KS IT KRRS ",2
"ENG_CAREER_189"," ARN T IT JBS OFXR INT XN ",2
"ENG_CAREER_190"," WT TPS PPL ATRK IS KRRS ",2
"ENG_CAREER_191"," WL SP SRTF INKR KRR OPXN ",2
"ENG_CAREER_192","  SPL XN MNJM IMPR ",2
"ENG_CAREER_193"," WT XLNJ KMPN TR IMPR SKM ",2
"ENG_CAREER_194"," WT KNTS JBS NT SLRS AFLB SKM KRTT ",2
"ENG_CAREER_195"," IS TPKL KRR P0 SKM ",2
"ENG_CAREER_196"," WT SKLS I BLT PRPR SPL XN KRR ",2
"ENG_CAREER_197"," WR I STT SKM ",2
"ENG_CAREER_198"," WT TPS KLSS OFRT SKM ",2
"ENG_CAREER_199"," IS INTR IMPR ",2
"ENG_CAREER_200"," WTS INFR SSTM KRRS ",2
"ENG_CAREER_201"," ARNT IT JBS OFXR INT XN ",2
"ENG_CAREER_203"," AR IS KRRS WMNF ",2
"ENG_CAREER_204"," WT JBS IS MJRS JT ",2
"ENG_CAREER_205"," WR IS MJRS LK JBS ",2
"ENG_CAREER_207"," WL TBL MJR INKR KRR OPXN ",2
"ENG_CAREER_208"," WL IS MNR HLP JB ",2
"ENG_CAREER_209"," WT SFL SRFS EMPL T ",2
"ENG_CAREER_210"," WT BSK KLFK EMPL ",2
"ENG_CAREER_211"," AR NNST ELJB EMPL ",2
"ENG_CAREER_212"," WT FTRL PMNT SKL KS ",2
"ENG_CAREER_213"," WT BNFT SFL SRFS EMPL UST ",2
"ENG_CAREER_214"," WT STPS BKMN SFL SRFS EMPL ",2
"ENG_CAREER_215"," H I KLFK RKRM PSXN ",2
"ENG_CAREER_216"," H I OBTN PRF PRR FTRL EMPL ",2
"ENG_CAREER_217"," TTNT OPRT FLT TSPR TTKM BBL KLPS  ",2
"ENG_CAREER_218"," ARNT HTX JBS MFNK INT XN ",2
"ENG_CAREER_219"," WNT SLRS KMPT PRFS FL KMPN XPR LBR OFRS ",2
"ENG_CAREER_220"," ARNT KMPT JBS SLTR BRNK ",2
"ENG_CAREER_221"," W AKSS PRKR PRFT ALMN KRR SRFS ",2
"ENG_CAREER_222"," AR KSTM KRRL RSRS AFLB ALMN ",2
"ENG_CAREER_223"," H I RSM KFR LTR RFWT ALMN KRR SRFS ",2
"ENG_CAREER_224"," I AM ENTR H I JN ENTR ALMN TRKT ",2
"ENG_CAREER_225"," I AM KRR KX EKSK RKRT H I JN KRR KX EKSK RKRT TRKT ",2
"ENG_CAREER_226"," H I PST JB INTR STTN ALMN ",2
"ENG_CAREER_227"," H I PST PSXN MB KSFS KP L STTN ALMN ",2
"ENG_CAREER_228"," WT KRR NTWR FLNT PRFT ",2
"ENG_CAREER_229"," KN KRR NTWR FLNT PRFT JBS INTR ",2
"ENG_CAREER_230"," H I EKSP KRR IM I KMT MJR ",2
"ENG_CAREER_231"," KN I SNT RSM KRR NTWR FLNT ",2
"ENG_CAREER_232"," KN I KRR NTWR RKRT INTR EMPL ",2
"ENG_CAREER_233"," KN I KRR NTWR SLST SPRT BSNS FNTR ",2
"ENG_CAREER_234"," WT WBNR ",2
"ENG_CAREER_235"," H WBNR ",2
"ENG_CAREER_236"," H I RJST WBNR ",2
"ENG_CAREER_237"," H I JN WBNR ",2
"ENG_CAREER_238"," WT ALTR JN WBNR ",2
"ENG_CAREER_239"," WT SSTM RKRM ATNT WBNR ",2
"ENG_CAREER_240"," KN MK USRS JN WBNR ",2
"ENG_CAREER_241"," I LF ABRT I ATNT WBNR ",2
"ENG_CAREER_242"," H WBNR OFRT ",2
"ENG_CAREER_243"," W WBNR ",2
"ENG_CAREER_244"," AR WBNR RKRT AFLB RPL ",2
"ENG_CAREER_245"," H I WBNR PRSN ",2
"ENG_CAREER_246"," WT I I TXNK TFKL WBNR ",2
"ENG_CAREER_247"," KN I PRSN KSXN WBNR PRSN ",2
"ENG_CAREER_248"," WT I I INTF TLT KNFR EML LJN TTLS ",2
"ENG_CAREER_249"," H I AKRK RSRX SRFS RS JB OPNN ",2
"ENG_CAREER_250"," H I STTN SMR EMPL OPRT ",2
"ENG_CAREER_251"," H I JBS FTRL AJNS ",2
"ENG_CAREER_252"," H FTRL JBS FLT ",2
"ENG_CAREER_253"," WT KLFK RKRM FTRL JBS ",2
"ENG_CAREER_254"," H I TTRM JBS KLJ MJR HLP KLF FR ",2
"ENG_CAREER_255"," APLY FTRL JBS KNFS I STRT ",2
"ENG_CAREER_256"," IM JTNK TKR MN0S I STRT APLY FTRL JBS ",2
"ENG_CAREER_257"," WR I APLK FRMS ",2
"ENG_CAREER_258"," H I SBMT APLK ARS JBS ",2
"ENG_CAREER_259"," T I SBMT TRNS ",2
"ENG_CAREER_260"," H I FRF APLK RSFT XK STTS APLK ",2
"ENG_CAREER_261"," KN ARS APLK FL FTR OPNN ",2
"ENG_CAREER_262"," IS SLKT OFXL R HRNK MNJR OBLK INTR BSTK KNTT ",2
"ENG_CAREER_263"," WT STSN RKRM FTRL EMPL ",2
"ENG_CAREER_264"," WT NLJ SKLS ABLT KSS ",2
"ENG_CAREER_265"," KN I SMPL RSM APRP APLY FTRL JBS ",2
"ENG_CAREER_266"," IM MLTR FTRN I INFR EMPL BNFT FTRN ",2
"ENG_CAREER_267"," H I INFR RKRT PRFS EMPL I ARS ",2
"ENG_CAREER_268"," W I KNTK FRF EMPL ARS EMPL ",2
"ENG_CAREER_270"," NTWR SMTM BT RP JBSK WR NTWR EKFL SNK PPL H TFN NTWR KNSR USRS ",2
"ENG_CAREER_271","  NTWR IMPR ",2
"ENG_CAREER_272","  JBS ATFR ",2
"ENG_CAREER_273"," W0 WM WR NTWR ",2
"ENG_CAREER_274"," W KNTS NTWR KNTK ",2
"ENG_CAREER_275"," H PPL NTWR ",2
"ENG_CAREER_276"," WT FNS NTWR ",2
"ENG_CAREER_277"," IN BK A FT TR OFR UNSL PPL NTWR KN LST 0S ",2
"ENG_CAREER_278"," Y KLM BNT KLSL NTWR KNTK LTNK FFRS KN ELBR ",2
"ENG_CAREER_279"," NTWR TFKL X PPL KN OFR TPS ",2
"ENG_CAREER_280"," WT NTWR KRR XNJR ",2
"ENG_CAREER_281"," 0 A FT TR NT ETXN NTWR INTR TL 0T ",2
"ENG_CAREER_282"," WT MSTK PPL ONLN NTWR ",2
"ENG_CAREER_283"," Y TFT SKXN A FT TR KL 0 ULTM NTWR TXNK WTS TXNK EFKT ",2
"ENG_CAREER_284"," WTS BKST MSTK JBSK NTWR ",2
"ENG_CAREER_285"," BYNT BYNK BK RTRS INFR NTWR ",2
"ENG_CAREER_286"," W EMPL PSXL ",2
"ENG_CAREER_287"," WT KRR NTWR ",2
"ENG_CAREER_288","  BLTN KRR NTWR IMPR ",2
"ENG_CAREER_289"," W KRT KRR NTWR ",2
"ENG_CAREER_290"," H I KRT NTWR KNKX ",2
"ENG_CAREER_291"," WT KRR NTWR LNK ",2
"ENG_CAREER_292"," WT KRR NTWR KNKX PJ ",2
"ENG_CAREER_293"," H I STRT BLTN KRR NTWR ",2
"ENG_CAREER_294"," H I XR JBS KRR ARTK PRTF NTWR KNKX ",2
"ENG_CAREER_295"," H I XR ONLN KRR PRTF KNKX ",2
"ENG_CAREER_296"," KN FRNT JN KRR NTWR BKMN BYNT KMNT ",2
"ENG_CAREER_297"," KN I LS NTWR KNKX ",2
"ENG_CAREER_298"," KN I HT AKKN KNKX ",2
"ENG_CAREER_299"," WT KRR NTWR PRMX ",2
"ENG_CAREER_300"," WN KNKX KNST FLT ",2
"ENG_CAREER_301","  KNKX MX PRMX ENTR ",2
"ENG_CAREER_302"," T ENTR KNT TWRT SWPS MLST TTLS ",2
"ENG_CAREER_303"," H I LS ENTR ",2
"ENG_CAREER_304"," WR NFL AKTM LKTT ",2
"ENG_CAREER_305"," H TXN NFL AKTM ",2
"ENG_CAREER_306"," W MTXP ",2
"ENG_CAREER_307"," WT MTXP LK ",2
"ENG_CAREER_308"," WT LTN MT NFL AKTM ",2
"ENG_CAREER_309"," WT MTXP LF LK ",2
"ENG_CAREER_310"," WT NTKL TRMS I HR MTXP US ",2
"ENG_CAREER_311"," H BRKT MTXP ORKN ",2
"ENG_CAREER_312"," WT HNR KNSP ",2
"ENG_CAREER_313"," WR MTXP LF ",2
"ENG_CAREER_314"," AR MTXP ALWT KRS ",2
"ENG_CAREER_315"," H FKXN LF MTXP JT ",2
"ENG_CAREER_316"," WT PLB SMR PLBS FR TM IT ",2
"ENG_CAREER_317"," WT PLB SPNS PRKR ",2
"ENG_CAREER_318"," WT PLB SPNS PRKR LKL AR ",2
"ENG_CAREER_319"," WR MTXP ET ",2
"ENG_CAREER_320"," WT NFL AKTM PLS ALKH TRK US ",2
"ENG_CAREER_321"," WT TKR MTXP RSF ",2
"ENG_CAREER_322"," WT KRKL NFL AKTM ",2
"ENG_CAREER_323"," IS NFL AKTM AKKR ",2
"ENG_CAREER_324"," WT STTN RX NFL AKTM ",2
"ENG_CAREER_325"," KN I KRTT ATFN PLSM KRSS KLJ IF KMPL NFL AKTM ",2
"ENG_CAREER_326"," IS OPRT KRTT ETKX NFL AKTM ",2
"ENG_CAREER_327"," WT MJRS AFLB NFL AKTM ",2
"ENG_CAREER_328"," WT A0LT PRKR NFL AKTM ",2
"ENG_CAREER_329"," WT A0LT FSLT AFLB NFL AKTM ",2
"ENG_CAREER_330"," WT KRR OPXN KRTX NFL AKTM ",2
"ENG_CAREER_331"," WT KRR P0S WMN ",2
"ENG_CAREER_332"," H KRTT MRN KRPS RSF INXL TRNN ",2
"ENG_CAREER_333"," WT AFXN OPRT AFLB NF ",2
"ENG_CAREER_334"," WTS TFRN PLT NFL FLT OFSR ",2
"ENG_CAREER_335"," WT XNS I JTNK XS SRFS ASKN ",2
"ENG_CAREER_336"," WT TFRN NMNX APNT MTXP KR US FLK ",2
"ENG_CAREER_337"," T I KNKR OBTN NMNX ",2
"ENG_CAREER_338"," H I IM ELJB APL NFL AKTM ",2
"ENG_CAREER_339"," AR KLFK NFL AKTM ",2
"ENG_CAREER_340"," WT KRSS I KMPT ATMS NFL AKTM ",2
"ENG_CAREER_341"," WT KRT PNT AFRJ I APNT NFL AKTM ",2
"ENG_CAREER_342"," T STRN SKL KNST NFL AKTM IF S H ",2
"ENG_CAREER_343"," IM HMSK KN I APNT NFL AKTM ",2
"ENG_CAREER_344"," WT NPS ",2
"ENG_CAREER_345"," WT FNTX ",2
"ENG_CAREER_346"," I AM US STSN AM APLY NFL AKTM WT I T ",2
"ENG_CAREER_347"," KN I KRKT EY SRJR PRR ENTR NFL AKTM WL ENBL FL ",2
"ENG_CAREER_348"," XLT I RTNK PRXN AKT ",2
"ENG_CAREER_349"," WL PRRT TST STS AKTS NFL AKTM ",2
"ENG_CAREER_350"," WT HSTR BL KT NFL AKTM MSKT BL KT ",2
"ENG_CAREER_351"," WT HRNT MNMN KLMB ",2
"ENG_CAREER_352"," WT SKNF STT TKMS HLT MTXP ",2
"ENG_CAREER_353"," WT NFL AKTM SL STNT ATPT ",2
"ENG_CAREER_354"," WT URS ",2
"ENG_CAREER_355"," WR NFL AKTM LKTT ",2
"ENG_CAREER_356"," H I SBMT RSM NFL AKTM ",2
"ENG_CAREER_357"," H I RSM RSFT ",2
"ENG_CAREER_358"," WT STTS RSM ",2
"ENG_CAREER_359"," TS URS AKSP UNSL RSMS ",2
"ENG_CAREER_360"," IF I AM PSXN I APL 0M ",2
"ENG_CAREER_361"," H I ETT KNTT PRFL APL JBS FTR ",2
"ENG_CAREER_362"," H I PSXN FLT ",2
"ENG_CAREER_363"," WN I SBMT RSM ONLN AKSS IT ",2
"ENG_CAREER_364"," IS I TLK RKRT PSXN ",2
"ENG_CAREER_365"," I AT PSXN WTS SLR RNJ ",2
"ENG_CAREER_366"," WT INTR OPNN AFLB ",2
"ENG_CAREER_367"," WT FRTL LKXN MN JB PSTN ",2
"ENG_CAREER_368","  WT KMPN ETKX RKRM ",2
"ENG_CAREER_369"," WT BNFT URS HF ",2
"ENG_CAREER_370"," H INTR PRSS WRK ",2
"ENG_CAREER_371"," H I APL INTR URS ",2
"ENG_CAREER_372"," IF I TSBL I HLP K RSNB AKKM FLNK APLK ",2
"ENG_CAREER_373"," WT KRSS I KLJ ",2
"ENG_CAREER_374"," WT TKRS APRP AKTR KRR AR JBS AKTR FLT LMTT SLL INTF AKTR SNSM TKR ",2
"ENG_CAREER_375"," TS HLP KRTT TKR ",2
"ENG_CAREER_376"," WT TPS SKLR OPRT AFLB PRSN AKTR TKR ",2
"ENG_CAREER_377"," WR I LSTN KLJS UNFR OFR AKTR SNS PRKR KRKL ",2
"ENG_CAREER_378"," WX UNFR OFRS AKTR SNS PRKR ",2
"ENG_CAREER_379"," WT PRPR TKNK EKSM ",2
"ENG_CAREER_380"," WN TM STRT TKNK EKSM ",2
"ENG_CAREER_381"," H KMPN SPRT EMPL TKNK AKTR EKSM ",2
"ENG_CAREER_382"," T PRLM EKSM PRTK ORTR FR EKSM EKSM P EKSM TK OR PRLM EKSM ORTR ",2
"ENG_CAREER_383"," AR 0RTP ORKN OFR EKSM STT KTS RF SMNR WT RSRS AFLB HLP PRPR AKTR EKSM ",2
"ENG_CAREER_384"," H ASXT FL KSLT AKTR SST SST AKTR ",2
"ENG_CAREER_385"," H PTNX AKTR TST PRS KSLT LF HL0 AKTR WRK ",2
"ENG_CAREER_386"," WT TFRN PRPR KSLT LF HL0 PNXN AKTR WRK IS RSRS AKTR SPXL ",2
"ENG_CAREER_387"," WR AKTR JBS LKTT ",2
"ENG_CAREER_388"," WT OTLK AKTR JB MRKT YRS ",2
"ENG_CAREER_389"," AR OPRT ABRT ",2
"ENG_CAREER_390"," H I MT AKTL AKTR LF AR ",2
"ENG_CAREER_391"," WTS ST INFR NS 0TS AKTR PRST ",2
"ENG_CAREER_392"," WR I INFR INTR ENTR AKTR PSXN ",2
"ENG_CAREER_393"," I AM KRNT EMPL FL BLNK I AM KNST XNJN AKTR KRR PLS HLP STRT ",2
"ENG_CAREER_394"," H MN I AKTR ",2
"ENG_CAREER_395","  KRR KTNS IMPR ",2
"ENG_CAREER_396"," TS KRR KTNS TFRN ",2
"ENG_CAREER_397"," WT INFR KRR KTNS PRFT ",2
"ENG_CAREER_398"," WT SKLS STTN TSBL TFLP ",2
"ENG_CAREER_399"," WT RLXN PSTS ETKX EMPL ",2
"ENG_CAREER_400"," H IP TM HLP KRR KTNS ",2
"ENG_CAREER_401"," WT AJNS HLP PRFT KRR KTNS SKSS ",2
"ENG_CAREER_402"," H PRNT PRTS PRFT KRR KTNS XLT ",2
"ENG_CAREER_403"," WT OTPL ",2
"ENG_CAREER_404"," IS L EMPL AJNS ",2
"ENG_CAREER_405"," TS L HLP OTPL ALMN ",2
"ENG_CAREER_406"," WT AM ",2
"ENG_CAREER_407"," WT KRR RSRS NTWR KRN ",2
"ENG_CAREER_408"," WR KRN WB RSRS LBRR ",2
"ENG_CAREER_409"," W KRN ",2
"ENG_CAREER_410"," KN FRMR L KLNT AKSS KRN ",2
"ENG_CAREER_411"," H I AKSS KRN ",2
"ENG_CAREER_412"," H I KRN HLP ",2
"ENG_CAREER_413"," I LRN L SLXN SRFS ",2
"ENG_CAREER_414"," I PRMS MTRL MJS WB ST PRSN PBLK ",2
"ENG_CAREER_415"," XLT Y JT MSTR TKTR TKR PSXL ",2
"ENG_CAREER_416"," WT AR YR ETKX PRFS KLS ",2
"ENG_CAREER_417"," WL ERNN MSTR TKTR TKR PSXL LT PRFS ATFN ",2
"ENG_CAREER_418"," T HF SKLS NTT SKST KRT SKL ",2
